father_file	question	answer
企微聊天记录(1).txt	张艺 2/14 16:23:25\n  超梦超们 点金投 张艺 2/14 16:23:35\n  超梦超梦 点金投	"{'number': 3, 'question': [{'question': '张艺在2月14日16:23:25发送了什么内容？', 'answer': '超梦超们 点金投'}, {'question': '张艺在2月14日16:23:35发送了什么内容？', 'answer': '超梦超梦 点金投'}, {'question': '张艺在2月14日16:23:25和16:23:35分别发送了什么内容？', 'answer': ""16:23:25发送了'超梦超们 点金投'，16:23:35发送了'超梦超梦 点金投'""}]}"
企微聊天记录(1).txt	王静辉 2/14 16:03:31\n超梦超梦 你能回答什么问题? 超梦 2/14 16:03:38\n<@CSE00730>您的问题： 你能回答什么问题?\n非常抱歉，根据目前掌握的知识，超梦暂时无法解答您的问题，请咨询盛棋或陈凯旋老师。	{'number': 3, 'question': [{'question': '超梦目前能回答什么问题？', 'answer': '超梦暂时无法回答您的问题，请咨询盛棋或陈凯旋老师。'}, {'question': '如果超梦无法回答问题，应该咨询谁？', 'answer': '如果超梦无法回答问题，请咨询盛棋或陈凯旋老师。'}, {'question': '当超梦无法回答问题时，建议咨询哪些老师？', 'answer': '当超梦无法回答问题时，建议咨询盛棋或陈凯旋老师。'}]}
【勿外传】智能投顾产品要素表.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 |\n|-|-|-|-|-|-|-|-|-|\n| 涨停雷达 | 09:35:00 | 有 | 09:35:00 | 有 | 09:35:00 | 有 | 09:35:00 | 客户适当性要求 |\n| |              | |              | |              | |              | 稳健型、积极型、激进型，且投资品种包含权益类容户 |\n| |              | |              | |              | |              | 注意事项: |\n| |              | |              | |              | |              | 模型反映主力行为指标具备滞后性，投资者需要充分知晓风险，根据其他指标判断，做出合理决策。单纯参考模型指标，可能给客户带来投资风险。 |	{'number': 3, 'question': [{'question': '智能投顾选股类产品适合哪些风险类型的投资者使用？', 'answer': '稳健型、积极型、激进型，且投资品种包含权益类容户。'}, {'question': '智能投顾选股类产品在什么时间点进行了涨停雷达的监测？', 'answer': '09:35:00'}, {'question': '智能投顾选股类产品在涨停雷达监测中显示有涨停的时间点是什么时候？', 'answer': '09:35:00'}]}
【勿外传】智能投顾产品要素表.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 |\n|-|-|-|-|-|-|-|-|-|\n| 短线宝 | 短线宝是智能选股产品，通过财务因子过滤优秀公司，每个交易日精选3只有上涨潜力的个股。 | 【短线】 | 【偏好短线交易】 | 1、AI机器学习挖掘市场规律：在中证1000内选股，AI机器学习通过量价、北向资金、行业、分析师数据等30+有效因子寻找股市规律。 | 选股风格偏向动量价值型。入选股票的PB较低，波动性高于平均，且在近期已经取得一定涨幅。低PB表明选股具有较高的安全边际，波动性高说明策略选股具有较高的上涨和下跌空间，近期上涨说明股票有低位启动的迹象，整体的上涨空间高于下跌空间。 | 服务内容： | 现金购买： | 客户适当性要求： |\n| |                                                                                     | 【量化选股】 | 【有一定执行力和风险承受能力的客户】 | 2、优势：强大算力，AI通过近一年历史规律选股，避免情绪影响； | | 1、选股类产品，每个交易日9:15左右，精选5只个股机会 | 799元/季度 | 稳健型、积极型、激进型，且投资品种包含权益类客户 |\n| |                                                                                     | |                                      | 3、季度迭代学习，每个季度根据当下市场调整风格，行情多面手。 | | 2、每年、每季度、每月、每周的选股报告统计 | 1299元/半年 | |	{'number': 3, 'question': [{'question': '短线宝每个交易日精选多少只具有上涨潜力的个股？', 'answer': '短线宝每个交易日精选3只具有上涨潜力的个股。'}, {'question': '短线宝的选股风格偏向于哪种类型？', 'answer': '短线宝的选股风格偏向动量价值型。'}, {'question': '短线宝每个交易日精选的股票数量是多少？', 'answer': '短线宝每个交易日精选3只具有上涨潜力的个股。'}]}
【勿外传】智能投顾产品要素表.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 |\n|-|-|-|-|-|-|-|-|-|\n| 智慧研报 | 【智慧研报】从产业趋势、宏观策略、公司动态及明星分析四大维度精选全市场研报，每日提炼9-12篇高质量报告，核心逻辑化繁为简，助您迅速把握投资脉络。 | 【研报脱水】 | 【立足基本面选股】 | 前瞻、增量、差异 | 基于业绩增长、公司经营情况、研究员盈利预测等研报逻辑筛选投资机会 | 脱水日报：浓缩全天内容精华全天最重要的4条内容，只需5分钟即可全掌握。每晚20:00左右发出 | 现金购买： | 客户适当性要求： |\n| |                                                                                                                                                | 【权威性解读】 | 【没精力筛选研报】 | 知道得比别人快——抓住热点，快人一步 | | | 1988元/季度 | 稳健型、积极型、激进型，且投资品种包含权益类客户客户适当性要求： |\n| |                                                                                                                                                | 【贴合热点】 | 【需快速理清投资逻辑】 | 知道得比别人多——同一热点，提供增量信息 | | 评级精选：每日梳理300篇个股的评级日报，只找预期差。瞄准首次覆盖、上调评级以及目标价较高的个股。周日到周四每天 16:00 一篇。 | 3788元/半年 | |	{'number': 3, 'question': [{'question': '智慧研报每日提供多少篇高质量报告？', 'answer': '智慧研报每日提供9-12篇高质量报告。'}, {'question': '智慧研报的脱水日报每天几点左右发出？', 'answer': '智慧研报的脱水日报每晚20:00左右发出。'}, {'question': '智慧研报的脱水日报每天提供多少条内容精华？', 'answer': '智慧研报的脱水日报每天提供4条内容精华。'}]}
企微聊天记录(1).txt	李梦婷 2/13 13:27:18\n超梦超梦 涨停雷达需要如何付费？ 超梦 2/13 13:27:27	"{'number': 3, 'question': [{'question': '超梦超梦 涨停雷达需要如何付费？', 'answer': '超梦 2/13 13:27:27'}, {'question': '李梦瑶在2月13日13:27:18提到了什么？', 'answer': ""李梦瑶在2月13日13:27:18提到了'超梦超梦 涨停雷达需要如何付费？'""}, {'question': '李梦瑶在2月13日13:27:18提到了什么内容？', 'answer': ""李梦瑶在2月13日13:27:18提到了'超梦超梦 涨停雷达需要如何付费？'""}]}"
1智能投顾产品合集.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 | Unnamed: 9 |\n|-|-|-|-|-|-|-|-|-|-|\n| 神奇九转 | 00:00:00 | 有(持仓/自选股提醒） | 09:25:00 | 有(持仓/自选股提醒） | 09:25:00 | 有(持仓/自选股提醒） | 09:25:00 | 签约二维码 | 客户适当性要求 |\n| |              | |              | |              | |              | | 稳健型、积极型、激进型，且投资品种包含权益类容户 |\n| |              | |              | |              | |              | | 注意事项: |\n| |              | |              | |              | |              | | 模型反映主力行为指标具备滞后性，投资者需要充分知晓风险，根据其他指标判断，做出合理决策。单纯参考模型指标，可能给客户带来投资风险。 |	{'number': 3, 'question': [{'question': '神奇九转产品适合哪些风险类型的投资者使用？', 'answer': '神奇九转产品适合稳健型、积极型、激进型，且投资品种包含权益类容户。'}, {'question': '神奇九转产品的模型指标具备什么特性，投资者需要注意什么？', 'answer': '神奇九转产品的模型反映主力行为指标具备滞后性，投资者需要充分知晓风险，根据其他指标判断，做出合理决策。单纯参考模型指标，可能给客户带来投资风险。'}, {'question': '神奇九转产品在什么时间提供持仓/自选股提醒？', 'answer': '神奇九转在09:25:00提供持仓/自选股提醒。'}]}
1智能投顾产品合集.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 | Unnamed: 9 |\n|-|-|-|-|-|-|-|-|-|-|\n| 主力密码 | 主力密码是一款择时工具，通过五大维度(主力控盘度、主力坚决度、入场动力度、主力获利度和量价背离度)构建智能分析模型，判断主力在一只股票上的流入流出状态，辅助投资者择时判断。 | 【量化择时】 | 【中短线客户】 | 1、择时类工具，通过逐笔成交、大单、净额流入情况等五大维度判断个股主力资金的流入强度，判断个股资金强度，帮助投资者找到资金流入/流出强度较高的个股，给出股票池。 | 通过历史数据回测，大单占比与涨幅呈正相关，大单比值大于1的个股主力买入更坚决，涨幅的可能性也会更大。大单比值小于1的个股，资金卖出也更坚决，未来下跌的可能性更大。主力密码通过大单强度判断个股资金进出状态 | 服务内容: | 现金购买: | 签约二维码 | 客户适当性要求 |\n| |                                                                                                                                                                            | 【资金进出场研判】 | 【缺乏一定的择时能力】 | 2、通过主力资金流入强度来进行个股择时，帮助投资者判断主力进出情况。 | | 1、择时类产品，每个交易日9:15左右信号更新，可进入主力密码产品查看股票池 | 268元/季度 | | 稳健型、积极型、激进型，且投资品种包含权益类容户 |	{'number': 3, 'question': [{'question': '主力密码工具通过哪五大维度构建智能分析模型？', 'answer': '主力密码工具通过五大维度（主力控盘度、主力坚决度、入场动力度、主力获利度和量价背离度）构建智能分析模型。'}, {'question': '主力密码工具如何帮助投资者进行个股择时判断？', 'answer': '主力密码工具通过五大维度（主力控盘度、主力坚决度、入场动力度、主力获利度和量价背离度）构建智能分析模型，判断主力在一只股票上的流入流出状态，辅助投资者择时判断。'}, {'question': '主力密码工具如何通过大单占比与涨幅的关系来辅助投资者判断个股的未来走势？', 'answer': '主力密码工具通过历史数据回测，发现大单占比与涨幅呈正相关，大单比值大于1的个股主力买入更坚决，涨幅的可能性也会更大。大单比值小于1的个股，资金卖出也更坚决，未来下跌的可能性更大。'}]}
【勿外传】智能投顾产品要素表.txt	| 智能投顾选股类产品合集 | Unnamed: 1 | Unnamed: 2 | Unnamed: 3 | Unnamed: 4 | Unnamed: 5 | Unnamed: 6 | Unnamed: 7 | Unnamed: 8 |\n|-|-|-|-|-|-|-|-|-|\n| 盘中宝 | 盘中实时 | 有 | 盘中实时 | 有(持仓/自选股提醒） | 09:15:00 | 有 | 盘中实时 | 客户适当性要求 |\n| |              | |              | |              | |              | 稳健型、积极型、激进型，且投资品种包含权益类容户 |\n| |              | |              | |              | |              | 注意事项: |\n| |              | |              | |              | |              | 模型反映主力行为指标具备滞后性，投资者需要充分知晓风险，根据其他指标判断，做出合理决策。单纯参考模型指标，可能给客户带来投资风险。 |	{'number': 3, 'question': [{'question': '盘中宝适合哪些风险类型的投资者使用？', 'answer': '盘中宝适合稳健型、积极型、激进型，且投资品种包含权益类容户。'}, {'question': '盘中标的使用模型反映主力行为指标具备什么特性？', 'answer': '盘中标的使用模型反映主力行为指标具备滞后性。'}, {'question': '盘中标的使用模型反映主力行为指标具备什么特性？', 'answer': '盘中标的使用模型反映主力行为指标具备滞后性。'}]}
3-7Level2黄金版使用详解拖神助攻.txt	| 0 | 1 | 2 | 3 | 4 |\n|-|-|-|-|-|\n| 30.00 | | | +4.17% | 明细 |\n| |            | | 卖10 | 215 |\n| |            | | 卖9 | 5526 |\n| |            | | 卖8 | 1675 |\n| |            | | 卖7 | 513 |\n| |            | | 卖6 | 247 |\n| |            | | 卖5 | 326 |\n| |            | | 卖4 | 386 |\n| |            | | 卖3 | 134 |\n| |            | | 卖2 | 360 |\n| |            | | 卖1 | 129 |\n| |            | | -4.17% | |\n| 09：30 | | | 叠加15：00买1 | 24 |\n| 成交量 | 现量594.00 | | 买2 | 252 |\n| 1.36万 | | | 买3 | 213 |\n| |            | | 买4 | 238 |\n| |            | | 买5 | 150 |\n| |            | | 买6 | 192 |\n| 卖一 | | 129买一 | 24买7 | 217 |\n| 1 | 1 | 10 | 买8 | 62 |\n| |            | | 买9 | 70 |\n| 3 | 10 | 1 | | |\n| 44 | 10 | 1 | 买10更多 | 90 |\n| |            | |               | 查看更多 |\n\n卖5 326\n\n卖4 383\n\n卖3 136\n\n大单净额大单净额7 9 5 7 万累计7 9 9 4 万\n\n大单净 260\n\n买4 248\n\n买5 150\n\n买6 192	{'number': 3, 'question': [{'question': '表格中显示的大单净额是多少？', 'answer': '大单净额是260。'}, {'question': '表格中显示的代码5的成交量是多少？', 'answer': '代码5的成交量是326。'}, {'question': '表格中显示的代码4的成交量是多少？', 'answer': '代码4的成交量是383。'}]}
